REF_AREA,REF_AREA_LABEL,INDICATOR,INDICATOR_LABEL,TIME_PERIOD,OBS_VALUE,UNIT_MEASURE,UNIT_MEASURE_LABEL,UNIT_MULT,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
HND,Honduras,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,3.9,PS,Persons,6,Millions,Normal value,Public
HND,Honduras,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,3.9,PS,Persons,6,Millions,Normal value,Public
HND,Honduras,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,4.5,PS,Persons,6,Millions,Normal value,Public
HND,Honduras,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,4.1,PS,Persons,6,Millions,Normal value,Public
HND,Honduras,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,4.1,PS,Persons,6,Millions,Normal value,Public
HND,Honduras,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,4.2,PS,Persons,6,Millions,Normal value,Public
HND,Honduras,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,3.8,PS,Persons,6,Millions,Normal value,Public
HND,Honduras,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,3.8,PS,Persons,6,Millions,Normal value,Public
HUN,Hungary,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,4.0,PS,Persons,6,Millions,Normal value,Public
HUN,Hungary,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,3.7,PS,Persons,6,Millions,Normal value,Public
HUN,Hungary,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,3.3,PS,Persons,6,Millions,Normal value,Public
HUN,Hungary,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,3.4,PS,Persons,6,Millions,Normal value,Public
HUN,Hungary,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,3.1,PS,Persons,6,Millions,Normal value,Public
HUN,Hungary,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,2.9,PS,Persons,6,Millions,Normal value,Public
HUN,Hungary,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,3.0,PS,Persons,6,Millions,Normal value,Public
HUN,Hungary,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,2.9,PS,Persons,6,Millions,Normal value,Public
HUN,Hungary,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,2.9,PS,Persons,6,Millions,Normal value,Public
ISL,Iceland,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,0.0,PS,Persons,6,Millions,Normal value,Public
ISL,Iceland,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,0.0,PS,Persons,6,Millions,Normal value,Public
ISL,Iceland,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,0.0,PS,Persons,6,Millions,Normal value,Public
ISL,Iceland,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,0.0,PS,Persons,6,Millions,Normal value,Public
ISL,Iceland,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,0.0,PS,Persons,6,Millions,Normal value,Public
ISL,Iceland,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,0.0,PS,Persons,6,Millions,Normal value,Public
ISL,Iceland,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,0.0,PS,Persons,6,Millions,Normal value,Public
ISL,Iceland,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,0.0,PS,Persons,6,Millions,Normal value,Public
ISL,Iceland,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,0.0,PS,Persons,6,Millions,Normal value,Public
IND,India,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,813.1,PS,Persons,6,Millions,Normal value,Public
IND,India,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,759.2,PS,Persons,6,Millions,Normal value,Public
IND,India,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,734.4,PS,Persons,6,Millions,Normal value,Public
IND,India,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,788.2,PS,Persons,6,Millions,Normal value,Public
IND,India,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,740.6,PS,Persons,6,Millions,Normal value,Public
IND,India,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,681.3,PS,Persons,6,Millions,Normal value,Public
IND,India,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,619.9,PS,Persons,6,Millions,Normal value,Public
IND,India,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,589.2,PS,Persons,6,Millions,Normal value,Public
IND,India,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,520.1,PS,Persons,6,Millions,Normal value,Public
IDN,Indonesia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,198.9,PS,Persons,6,Millions,Normal value,Public
IDN,Indonesia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,193.5,PS,Persons,6,Millions,Normal value,Public
IDN,Indonesia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,192.1,PS,Persons,6,Millions,Normal value,Public
IDN,Indonesia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,193.0,PS,Persons,6,Millions,Normal value,Public
IDN,Indonesia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,192.8,PS,Persons,6,Millions,Normal value,Public
IDN,Indonesia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,200.7,PS,Persons,6,Millions,Normal value,Public
IDN,Indonesia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,201.4,PS,Persons,6,Millions,Normal value,Public
IDN,Indonesia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,200.2,PS,Persons,6,Millions,Normal value,Public
IDN,Indonesia,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,195.9,PS,Persons,6,Millions,Normal value,Public
IRN,"Iran, Islamic Rep.",FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,25.4,PS,Persons,6,Millions,Normal value,Public
IRN,"Iran, Islamic Rep.",FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,28.1,PS,Persons,6,Millions,Normal value,Public
IRN,"Iran, Islamic Rep.",FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,35.9,PS,Persons,6,Millions,Normal value,Public
IRN,"Iran, Islamic Rep.",FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,36.7,PS,Persons,6,Millions,Normal value,Public
IRN,"Iran, Islamic Rep.",FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,35.8,PS,Persons,6,Millions,Normal value,Public
IRN,"Iran, Islamic Rep.",FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,35.4,PS,Persons,6,Millions,Normal value,Public
IRN,"Iran, Islamic Rep.",FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,34.9,PS,Persons,6,Millions,Normal value,Public
IRN,"Iran, Islamic Rep.",FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,32.7,PS,Persons,6,Millions,Normal value,Public
IRN,"Iran, Islamic Rep.",FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,34.5,PS,Persons,6,Millions,Normal value,Public
IRQ,Iraq,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,9.2,PS,Persons,6,Millions,Normal value,Public
IRQ,Iraq,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,9.2,PS,Persons,6,Millions,Normal value,Public
IRQ,Iraq,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,8.6,PS,Persons,6,Millions,Normal value,Public
IRQ,Iraq,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,11.5,PS,Persons,6,Millions,Normal value,Public
IRQ,Iraq,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,11.6,PS,Persons,6,Millions,Normal value,Public
IRQ,Iraq,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,10.8,PS,Persons,6,Millions,Normal value,Public
IRQ,Iraq,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,11.4,PS,Persons,6,Millions,Normal value,Public
IRQ,Iraq,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,12.5,PS,Persons,6,Millions,Normal value,Public
IRQ,Iraq,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,13.2,PS,Persons,6,Millions,Normal value,Public
IRL,Ireland,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,0.2,PS,Persons,6,Millions,Normal value,Public
IRL,Ireland,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,0.1,PS,Persons,6,Millions,Normal value,Public
IRL,Ireland,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,0.1,PS,Persons,6,Millions,Normal value,Public
IRL,Ireland,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,0.1,PS,Persons,6,Millions,Normal value,Public
IRL,Ireland,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,0.1,PS,Persons,6,Millions,Normal value,Public
IRL,Ireland,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,0.1,PS,Persons,6,Millions,Normal value,Public
IRL,Ireland,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,0.1,PS,Persons,6,Millions,Normal value,Public
IRL,Ireland,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,0.1,PS,Persons,6,Millions,Normal value,Public
IRL,Ireland,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,0.0,PS,Persons,6,Millions,Normal value,Public
ISR,Israel,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,1.9,PS,Persons,6,Millions,Normal value,Public
ISR,Israel,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,1.8,PS,Persons,6,Millions,Normal value,Public
ISR,Israel,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,1.9,PS,Persons,6,Millions,Normal value,Public
ISR,Israel,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,1.9,PS,Persons,6,Millions,Normal value,Public
ISR,Israel,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,1.9,PS,Persons,6,Millions,Normal value,Public
ISR,Israel,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,1.9,PS,Persons,6,Millions,Normal value,Public
ISR,Israel,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,2.1,PS,Persons,6,Millions,Normal value,Public
ISR,Israel,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,2.1,PS,Persons,6,Millions,Normal value,Public
ISR,Israel,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,2.1,PS,Persons,6,Millions,Normal value,Public
ITA,Italy,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,6.7,PS,Persons,6,Millions,Normal value,Public
ITA,Italy,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,6.3,PS,Persons,6,Millions,Normal value,Public
ITA,Italy,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,5.5,PS,Persons,6,Millions,Normal value,Public
ITA,Italy,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,5.7,PS,Persons,6,Millions,Normal value,Public
ITA,Italy,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,5.1,PS,Persons,6,Millions,Normal value,Public
ITA,Italy,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,4.3,PS,Persons,6,Millions,Normal value,Public
ITA,Italy,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,5.1,PS,Persons,6,Millions,Normal value,Public
ITA,Italy,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,5.0,PS,Persons,6,Millions,Normal value,Public
ITA,Italy,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,4.9,PS,Persons,6,Millions,Normal value,Public
JAM,Jamaica,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,0.9,PS,Persons,6,Millions,Normal value,Public
JAM,Jamaica,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,0.6,PS,Persons,6,Millions,Normal value,Public
JAM,Jamaica,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,0.7,PS,Persons,6,Millions,Normal value,Public
JAM,Jamaica,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,0.8,PS,Persons,6,Millions,Normal value,Public
JAM,Jamaica,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,0.8,PS,Persons,6,Millions,Normal value,Public
JAM,Jamaica,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,0.8,PS,Persons,6,Millions,Normal value,Public
JAM,Jamaica,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,0.8,PS,Persons,6,Millions,Normal value,Public
JAM,Jamaica,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,0.8,PS,Persons,6,Millions,Normal value,Public
JAM,Jamaica,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,0.7,PS,Persons,6,Millions,Normal value,Public
JPN,Japan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,17.4,PS,Persons,6,Millions,Normal value,Public
JPN,Japan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,21.2,PS,Persons,6,Millions,Normal value,Public
JPN,Japan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,20.4,PS,Persons,6,Millions,Normal value,Public
JPN,Japan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,18.7,PS,Persons,6,Millions,Normal value,Public
JPN,Japan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,17.8,PS,Persons,6,Millions,Normal value,Public
JPN,Japan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,16.8,PS,Persons,6,Millions,Normal value,Public
JPN,Japan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,16.5,PS,Persons,6,Millions,Normal value,Public
JPN,Japan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,16.4,PS,Persons,6,Millions,Normal value,Public
JPN,Japan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,16.2,PS,Persons,6,Millions,Normal value,Public
JOR,Jordan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,0.3,PS,Persons,6,Millions,Normal value,Public
JOR,Jordan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,0.3,PS,Persons,6,Millions,Normal value,Public
JOR,Jordan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,0.3,PS,Persons,6,Millions,Normal value,Public
JOR,Jordan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,0.3,PS,Persons,6,Millions,Normal value,Public
JOR,Jordan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,0.3,PS,Persons,6,Millions,Normal value,Public
JOR,Jordan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,0.3,PS,Persons,6,Millions,Normal value,Public
JOR,Jordan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,0.3,PS,Persons,6,Millions,Normal value,Public
JOR,Jordan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,0.3,PS,Persons,6,Millions,Normal value,Public
JOR,Jordan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,0.3,PS,Persons,6,Millions,Normal value,Public
KAZ,Kazakhstan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2017,2.1,PS,Persons,6,Millions,Normal value,Public
KAZ,Kazakhstan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2018,1.5,PS,Persons,6,Millions,Normal value,Public
KAZ,Kazakhstan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2019,1.7,PS,Persons,6,Millions,Normal value,Public
KAZ,Kazakhstan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2020,1.6,PS,Persons,6,Millions,Normal value,Public
KAZ,Kazakhstan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2021,1.3,PS,Persons,6,Millions,Normal value,Public
KAZ,Kazakhstan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2022,1.2,PS,Persons,6,Millions,Normal value,Public
KAZ,Kazakhstan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2023,1.0,PS,Persons,6,Millions,Normal value,Public
KAZ,Kazakhstan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2024,0.8,PS,Persons,6,Millions,Normal value,Public
KAZ,Kazakhstan,FAO_CAHD_7006,Number of people unable to afford a healthy diet (million),2025,0.7,PS,Persons,6,Millions,Normal value,Public
